0.470757957,0.447450423,0.431601139,0.424656744,0.425280559,0.433139728,0.451154171,0.460113818,0.484455935,0.510327269,0.529109996,0.536393091,0.532923558,0.523144175,0.51493179,0.520687688,0.571474678,0.634767181,0.635344065,0.624901176,0.603203234,0.568910217,0.517125983,0.473538515,1,0
0.446795039,0.435711577,0.43291889,0.436239067,0.450584417,0.501023117,0.587350533,0.642568431,0.651116538,0.652408196,0.65160294,0.646748879,0.637402646,0.630667843,0.624177251,0.629889122,0.672034289,0.728848071,0.72588699,0.712142301,0.685791841,0.642150349,0.578275671,0.526609666,1,0
0.492222528,0.478627931,0.47316652,0.474090702,0.487056634,0.5321043,0.615800845,0.66504638,0.666212495,0.660408857,0.654531312,0.64376968,0.630970746,0.624811136,0.617352775,0.619906909,0.659562992,0.719061448,0.719364682,0.703738809,0.680377729,0.639547593,0.575902867,0.522469276,1,0
0.488173576,0.471863837,0.464814627,0.464852885,0.47415215,0.515916575,0.600373502,0.655753252,0.661070158,0.659780228,0.657364535,0.645700368,0.635948254,0.631350018,0.624847078,0.627157699,0.664177802,0.71390272,0.712141161,0.699174458,0.677788497,0.629567916,0.569822712,0.515971481,1,0
0.481912275,0.464953069,0.459847924,0.46036516,0.472699596,0.516142852,0.600902205,0.652135428,0.657188166,0.656074274,0.652862845,0.644256964,0.635719956,0.633081367,0.627961999,0.631297244,0.662118082,0.694836384,0.685267181,0.662502609,0.639163616,0.59820735,0.548683829,0.497622492,1,0
0.458175377,0.438186843,0.427798015,0.423317971,0.426848107,0.443238993,0.4746448,0.512425101,0.551819625,0.578894304,0.589719147,0.587666152,0.575503822,0.562314259,0.555608085,0.557257075,0.591670746,0.632728078,0.625026204,0.60593337,0.585057001,0.555942337,0.518638552,0.479383829,0,0
0.444510952,0.42444649,0.415890445,0.412617383,0.414553069,0.425826865,0.447462183,0.472119478,0.507191327,0.531331018,0.540489452,0.542284417,0.537238442,0.526964976,0.520673613,0.528261374,0.576472584,0.631566703,0.632204814,0.617936861,0.596576626,0.557836972,0.509523558,0.467045424,0,0
0.445198052,0.429731753,0.426558949,0.427172878,0.439214149,0.486078207,0.574153583,0.632493899,0.640160309,0.640253583,0.639487982,0.634733627,0.629373319,0.626727233,0.621726351,0.625208196,0.658176883,0.705264609,0.698047152,0.67764061,0.647105549,0.603004998,0.540845424,0.485750386,1,0
0.450097611,0.433218376,0.425949467,0.425008747,0.435932672,0.479860456,0.564627196,0.623103344,0.633086182,0.635936384,0.640737119,0.639802867,0.632719258,0.628304851,0.622670636,0.625332451,0.661512532,0.712035171,0.709331533,0.691333223,0.665597795,0.622366262,0.561835061,0.508941455,1,0
0.475276773,0.460942448,0.455442631,0.458058949,0.474001397,0.522148475,0.614741125,0.668692429,0.670347666,0.66870577,0.665777545,0.658877141,0.648352481,0.642156891,0.634171261,0.635000956,0.670627049,0.726808637,0.725733958,0.709268982,0.685116575,0.639636237,0.580636641,0.527724623,1,0
0.494196619,0.479051268,0.471985373,0.470386623,0.480200588,0.52281742,0.609985336,0.662447372,0.666825505,0.663299375,0.65982918,0.648903234,0.634929621,0.627775193,0.616818376,0.612526828,0.639554429,0.697360786,0.695825579,0.680774752,0.659378905,0.610962293,0.552289967,0.499232231,1,0
0.465328776,0.450091768,0.443617935,0.444715325,0.456447924,0.500716318,0.589101103,0.640030136,0.644729732,0.641461595,0.639494892,0.632176148,0.620223631,0.61258416,0.603451525,0.601928739,0.62689276,0.674106689,0.673834179,0.656368982,0.638390775,0.604538626,0.560226645,0.516076332,1,0
0.482189526,0.465650533,0.458268467,0.45671312,0.461063028,0.477839434,0.507478611,0.542529327,0.583652297,0.604192687,0.604136604,0.59122319,0.569824991,0.552126828,0.538538221,0.536858434,0.567871885,0.621007975,0.618234032,0.600519846,0.58104219,0.555219919,0.520281771,0.482496178,0,0
0.450643734,0.432844873,0.423996068,0.420339214,0.422464719,0.432519772,0.452580118,0.475491143,0.509355935,0.53416957,0.542207865,0.54352624,0.538619772,0.529590371,0.522169166,0.524763947,0.561461595,0.61076674,0.608685263,0.592283352,0.569775891,0.536176001,0.496999008,0.45924219,0,0
0.430531974,0.416672216,0.41032624,0.409497097,0.419345424,0.45276674,0.511271371,0.565385042,0.603478207,0.633329254,0.6538957,0.658327269,0.64994219,0.649994193,0.647839655,0.643371261,0.669596068,0.704971849,0.696863984,0.675421316,0.64942444,0.598374311,0.540395222,0.48946946,1,0
0.455765527,0.439273135,0.430477031,0.429946637,0.440336531,0.483649614,0.570689305,0.624516171,0.631480154,0.632622234,0.632383646,0.627843697,0.620057111,0.614009482,0.603413304,0.60381323,0.633536126,0.681092025,0.678751966,0.661778831,0.63673767,0.588227968,0.529151966,0.476585226,1,0
0.442633848,0.427005366,0.420790151,0.420450312,0.432320985,0.475232304,0.562177839,0.614776883,0.617568541,0.616555311,0.617735061,0.614520838,0.608621095,0.605494781,0.5994681,0.604802573,0.634756597,0.685804631,0.683096692,0.66582907,0.643442558,0.598611981,0.542308159,0.492553693,1,0
0.460068431,0.446429768,0.44169853,0.443228813,0.457423264,0.503858067,0.594665968,0.647650092,0.651577251,0.647486402,0.645682176,0.640812606,0.63503914,0.631958802,0.626566887,0.628972363,0.659703014,0.701408894,0.697350129,0.678579383,0.652091951,0.605696288,0.546777508,0.492988754,1,0
0.457213341,0.439332562,0.43124649,0.4296595,0.439363653,0.480241823,0.563113708,0.622682396,0.634526792,0.639078096,0.642958765,0.643533076,0.637614921,0.633855237,0.626434509,0.622905292,0.643527821,0.670790922,0.659887799,0.637664829,0.609250092,0.57214627,0.524324403,0.478900331,1,0
0.440742043,0.420589342,0.410901213,0.406851194,0.410590481,0.426352187,0.457014149,0.49690599,0.542988681,0.576943991,0.591920691,0.591388607,0.581809188,0.579063028,0.570978795,0.569267438,0.595815509,0.636191731,0.630992613,0.609570489,0.588083315,0.559919809,0.521889599,0.483978317,0,0
0.450584785,0.431163947,0.423066409,0.421984197,0.4254129,0.436950018,0.457431165,0.482293091,0.523020801,0.560420654,0.580029401,0.584282543,0.577944285,0.563962293,0.552089526,0.551243146,0.580990775,0.647095369,0.653607681,0.637569901,0.613671261,0.576190959,0.52955498,0.489545057,0,0
0.461849651,0.450913047,0.449695333,0.452515472,0.46619423,0.514104704,0.603895039,0.655377325,0.662064939,0.657922124,0.652112422,0.641682286,0.629978942,0.621977655,0.612507975,0.611272767,0.638207387,0.7001,0.706351158,0.690543734,0.665636714,0.622410695,0.563037927,0.513150239,1,0
0.481790665,0.468015362,0.463811613,0.465265785,0.477982506,0.524468357,0.61387828,0.666549651,0.671874274,0.665775266,0.656959133,0.643940096,0.630886623,0.620835171,0.609934399,0.609169313,0.634638074,0.693623705,0.697401433,0.68160871,0.657028409,0.613495002,0.552854392,0.502768431,1,0
0.469398162,0.455571628,0.449795333,0.449574789,0.461828041,0.507205329,0.594550643,0.642629327,0.645199522,0.638991363,0.632264204,0.621590628,0.609607571,0.603690775,0.597882029,0.599538221,0.624217604,0.677885814,0.680631459,0.665880265,0.64207975,0.598046196,0.540664388,0.490107093,1,0
0.458461705,0.443414223,0.436750459,0.436655788,0.448123668,0.491425579,0.580237927,0.632894781,0.637442154,0.632966483,0.628655568,0.619767071,0.607778905,0.604216648,0.597741382,0.598522234,0.623487137,0.678510731,0.684320323,0.671731165,0.64989842,0.607635722,0.552014847,0.501134179,1,0
0.4690319,0.454556634,0.450238515,0.451320838,0.464596178,0.509506431,0.597740022,0.648389636,0.652763396,0.646815362,0.642376259,0.631096251,0.616780669,0.606330687,0.593530724,0.590395553,0.611452995,0.661237486,0.662955127,0.643419258,0.621296986,0.588022014,0.542862734,0.495678684,1,0
0.458939949,0.440287505,0.430994708,0.425601397,0.428151231,0.443544028,0.474319331,0.511286035,0.554784307,0.582711907,0.589100257,0.583887247,0.568513708,0.554537743,0.546809335,0.547855752,0.568115472,0.612490187,0.613374421,0.5959043,0.575809666,0.547864829,0.51178857,0.473064278,0,0
0.441394781,0.42348122,0.414464682,0.410439581,0.412139765,0.423864057,0.443962918,0.467874201,0.504077949,0.528711319,0.539422639,0.541704337,0.537572988,0.527787615,0.518865674,0.521183315,0.549713377,0.610774568,0.614414039,0.595397832,0.579367071,0.552022051,0.514711466,0.472450092,0,0
0.443732047,0.432543918,0.430140279,0.433070746,0.447728519,0.495591841,0.58702025,0.640115509,0.646830467,0.643022124,0.638950386,0.631555605,0.620527563,0.610369239,0.600212128,0.600134289,0.624062477,0.682530687,0.690366373,0.674562845,0.647570636,0.600696729,0.540680228,0.488653399,1,0
0.455190592,0.439806983,0.432799375,0.430599449,0.440118596,0.482217604,0.568031275,0.623258067,0.632233039,0.636245351,0.642429695,0.64309412,0.639346417,0.63752602,0.632913818,0.634688901,0.650942484,0.684308379,0.678974642,0.658735281,0.628750533,0.58010724,0.518983793,0.467609996,1,0
0.433294671,0.41640452,0.408471959,0.408422528,0.419553399,0.463226608,0.549278427,0.595984528,0.602206431,0.599812054,0.600073135,0.600152297,0.597650092,0.598526093,0.595120103,0.598956229,0.620580632,0.662390004,0.666587468,0.650704814,0.624535685,0.57927229,0.521356928,0.469158655,1,0
0.437497594,0.422304434,0.415886889,0.416136659,0.427730502,0.471733,0.558628743,0.611379597,0.61958363,0.618355204,0.613264685,0.602883178,0.587170016,0.585276955,0.579570258,0.579709011,0.597975864,0.648938283,0.659668491,0.646214136,0.620715514,0.579317475,0.524835495,0.475687447,1,0
0.441976048,0.428009809,0.420514382,0.419863671,0.431386319,0.474141655,0.559677088,0.615064509,0.628294405,0.629343338,0.626198046,0.617002682,0.604732266,0.597907718,0.588651666,0.584870541,0.600269681,0.641985526,0.641547629,0.622836009,0.599656442,0.567597884,0.523078101,0.477566879,1,0
0.444550274,0.431740164,0.425351787,0.424128247,0.428711914,0.446544506,0.477474891,0.511642041,0.552728114,0.576264281,0.582024724,0.574007678,0.559388817,0.542121818,0.531189082,0.527987032,0.54786301,0.604376988,0.618013152,0.603740972,0.585438816,0.560454502,0.524295434,0.488253775,0,0
0.457764373,0.44153793,0.433670916,0.433124499,0.436265604,0.448378054,0.468385181,0.492838801,0.528317218,0.550952684,0.560438816,0.565073289,0.560106021,0.550798171,0.540894603,0.543182984,0.566959774,0.621060835,0.632018515,0.619400867,0.598019066,0.557987363,0.510362514,0.46649899,0,0
0.437832005,0.427439146,0.422833254,0.42447614,0.43736358,0.48096286,0.56715139,0.619410308,0.633507292,0.637203703,0.641143602,0.645531391,0.644853606,0.64553951,0.638751846,0.635468903,0.655152346,0.698273025,0.694410051,0.667171008,0.631700782,0.583627457,0.526598692,0.478368686,1,0
0.446910584,0.432907975,0.426158297,0.42487697,0.434631792,0.472463686,0.534931487,0.576067668,0.594285515,0.601712648,0.605906396,0.608458617,0.606863561,0.601917123,0.595933728,0.592658058,0.606567723,0.65902634,0.670593145,0.652036332,0.622343264,0.576227986,0.518429962,0.469348444,1,0
0.437922303,0.423695162,0.417581757,0.417691341,0.429372947,0.473895485,0.559285992,0.605498071,0.608870651,0.607195878,0.606609787,0.601357775,0.593282502,0.588802799,0.582524999,0.582381911,0.599416517,0.653515705,0.670889534,0.657156681,0.632523126,0.589811102,0.532135557,0.482483083,1,0
0.449886411,0.435180008,0.429667279,0.429206495,0.442109438,0.486833511,0.574553066,0.622531869,0.632594798,0.630888799,0.627571287,0.621427538,0.61460119,0.613244113,0.608508945,0.607983322,0.626981595,0.671241688,0.676565078,0.664852834,0.636233166,0.592404283,0.533309908,0.479800081,1,0
0.444941883,0.429718857,0.421701848,0.420051835,0.430042247,0.471527313,0.557375041,0.611372764,0.624799824,0.631876199,0.635323133,0.632927519,0.621979722,0.615137688,0.604918813,0.596975203,0.604151978,0.638778186,0.641132324,0.618824804,0.592355167,0.557965835,0.510667573,0.460778884,1,0
0.423514272,0.40390331,0.393171412,0.386568936,0.387846479,0.400802065,0.429439734,0.462547923,0.503405165,0.52615635,0.536379009,0.533857573,0.523042357,0.51069619,0.501486389,0.502554315,0.522699754,0.577900775,0.602676573,0.590941442,0.574570993,0.55174707,0.517407112,0.481928768,0,0
0.451388524,0.435571213,0.42887179,0.426990522,0.430948128,0.442890746,0.46326002,0.489516035,0.528438926,0.553986738,0.566838581,0.572132692,0.568473678,0.556011939,0.54754153,0.547315639,0.569934279,0.630663164,0.655632747,0.647439587,0.629742515,0.593064803,0.546537049,0.506518901,0,0
0.480821021,0.472377466,0.470042871,0.47297917,0.48733195,0.534112597,0.623078653,0.672734874,0.678640388,0.675420962,0.669849969,0.659815033,0.644222292,0.635083759,0.623462217,0.6176326,0.635604533,0.688360053,0.710966239,0.696015907,0.667724294,0.622060762,0.559541935,0.506387642,1,0
